Produs,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Medium Soft Serve: Brownie with Hot Fudge,-0.2338800935518297,1.619780539932113,0.039423216658847494,0.20489544482310604,0.11968292337955759,0.5922291478433548,0.16686452646649508,0.1422733124065475,0.16781946036260678,-0.03061448510061408
Regular Blackforest,-0.8323579392414537,1.274643695719538,0.055134896527547377,0.07292406120215643,0.0409503811484102,0.3035209199612686,0.10769371136518255,0.05077581987502916,0.04304485235041988,-0.010377456869583503
Medium Blackforest,0.43259124033581225,3.6790264500739527,0.20654201563838723,0.044502804513949924,0.026834260702854752,0.7055893227156439,0.2611042675959981,0.11585764806062698,0.09389884207546072,-0.0503752185582791
Small McFlurry - Oreo,-1.557339617857805,-0.2884463553134103,-0.03341314676657066,0.09578502541788968,-0.01230067203770826,-0.06766776964173592,-0.059052766353198415,-0.031939405201325356,0.004450920973279983,0.026967809916604284
Regular McFlurry - Oreo,-0.8543713499866313,0.8841227028523488,0.051621330252035434,0.04735478707881778,-0.11508441062810346,-0.032701495623285635,-0.03387847921951863,-0.05636842523719118,0.007987500357997867,0.02131807095678035
American Triple Cheese Chicken,3.665401856277239,-0.5857261050968074,-0.16398020530993399,-0.15073628157651126,0.29479478222090383,-0.9296330811658446,0.0700048265482558,0.31382822255572085,-0.3456548425290166,-0.07596655102245525
American Triple Cheese Veg,3.778320590103875,0.10349300460526585,-0.27839654211092774,0.618195020274054,-0.11946922214420355,-0.05016409730557086,-0.12323645868869099,0.5873809016920678,-0.185362712056886,-0.11175124525879239
Cheese Lava Burger,4.309903314859732,1.295917092758561,-0.07228719826806076,1.1030786705911548,0.04696494560347437,0.5485282274498975,-0.4792070197075241,-0.27372972370924564,-0.03461312486184248,0.06460913140701992
Chicken Cheese Lava Burger,6.747535375300447,1.2087365176515286,-0.02569385629594932,0.6542226177526123,0.20968038414302725,-0.21454776796969918,-0.31986402230118594,-0.5407762591701506,-0.0637928666074289,0.11990191209252277
Chunky Chipotle American Burger Chicken,5.781933269796051,-0.4319533394247449,0.07295705959622294,-0.9217358095602431,1.2845006116344777,-1.55060640955925,0.7162530896368362,-0.05117505614430827,-0.020727548363929472,0.015434647225034483
McSpicy Premium Chicken Burger,6.632436829390067,-1.0691023401411166,-1.188466437271219,-3.7722405317790217,-0.5514342763344241,-0.12174787608936964,-0.484913067745314,-0.13481005164712367,-0.1735474765307673,0.10521261168221287
